TRAVEL_ID,LODGING_NM,LODGING_PAYMENT_SEQ,LODGING_TYPE_CD,RSVT_YN,CHK_IN_DT_MIN,CHK_OUT_DT_MIN,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC
e_e005206,채원당 바이 버틀러리,1,6,Y,,,3,,에어비앤비,,,,,2023-07-09 01:04,1,565160,숙박비
e_e005217,앰배서더 서울풀만호텔,1,1,Y,,,2,,앰배서더 서울 풀만,서울 중구 동호로 287,,3005001,1114014400,2023-07-23 12:57,1,541310,숙박비
e_e005217,앰배서더 서울풀만호텔,2,1,Y,,,2,,앰배서더 서울 풀만 호텔,서울 중구 동호로 287,,3005001,1114014400,2023-07-22 11:44,1,77000,숙박비
e_e005220,모나캠핑파크 가평점,0,3,Y,,,7,,,경기 가평군 상면 축령로 143,경기 가평군 상면 행현리 224-2,,,,5,380000,
e_e005221,나랑,1,2,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-13 19:36,1,65000,신촌나랑(NARANG)
e_e005234,유니언호텔,0,1,Y,,,2,,,서울 영등포구 양평로 136,서울 영등포구 양평동5가 62,,,,1,98000,
e_e005235,더노벰버라운지 인천송도점,1,1,Y,,,2,,더노벰버스테이주식회사,인천 연수구 아트센터대로168번길 101,인천 연수구 송도동 29-2,4856813,2818510600,2023-08-04 12:15,1,182250,
e_e005239,망고키즈풀빌라,0,3,Y,,,7,,,경기 가평군 상면 축령로45번길 93-12,경기 가평군 상면 행현리 322-5,,,,1,369300,
e_e005242,메이커스X이쁘다,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-21 15:46,3,45000,종로 메이커스*이쁘다-숙박비
e_e005245,그랜드팰리스호텔 인천,0,2,Y,,,2,,,인천 남동구 호구포로 211,인천 남동구 논현동 647-5,,,,1,59800,
e_e005247,페어몬트 앰배서더 서울,0,1,Y,,,2,,,서울 영등포구 여의대로 108,서울 영등포구 여의도동 22,,,,1,353380,
e_e005257,더스테이트호텔 선유,1,1,Y,,,2,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-29 03:05,1,128500,더 스테이트 선유
e_e005258,골드호텔,1,1,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-07-16 22:58,3,60000,남양주 골드 호텔
e_e005258,구리갈매대방디엠시티메트로카운티오피스텔,2,11,Y,,,2,,에어비앤비,,,,,2023-07-16 23:24,1,119463,숙박비
e_e005263,더코노셔레지던스,1,1,Y,,,2,,더 코노셔,서울 영등포구 국회대로68길 24,서울 영등포구 여의도동 15-13,4154089,1156011000,2023-07-21 19:23,1,220000,숙박비
e_e005263,라마다바이원덤 서울동대문,1,1,Y,,,2,,아고다,,,,,2023-06-09 00:00,1,196258,Ramada By Wyndham Seoul Dongdaemun
e_e005271,레이크문오토캠핑장,0,5,Y,,,4,,,경기 포천시 영중면 호국로3296번길 31-46,경기 포천시 영중면 성동리 341-1,,,,5,56000,
e_e005278,아이비스테이,0,2,Y,,,1,,,경기 수원시 팔달구 갓매산로76번길 9,경기 수원시 팔달구 고등동 303-4,,,,4,80750,
e_e005294,스카이펜션,1,3,Y,,,4,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-12 13:56,3,130000,가평 스카이펜션
e_e005314,연희장,0,7,Y,,,2,,,서울 서대문구 연희로 87,서울 서대문구 연희동 188-88,,,,1,63000,
e_e005317,선셋740,0,7,Y,,,2,,,경기 가평군 청평면 호반로 740,경기 가평군 청평면 호명리 342-6,,,,5,270000,
e_e005331,그랜드팰리스호텔 인천,1,1,Y,,,1,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-19 10:13,1,59200,인천 그랜드팰리스 호텔
e_e005334,블룸비스타,0,1,Y,,,3,,,경기 양평군 강하면 강남로 316,경기 양평군 강하면 전수리 1235,,,,1,150000,
e_e005335,포천글램핑앤카라반,1,5,Y,,,2,,주식회사 떠나요,서울 성동구 광나루로6길 54,서울 성동구 성수동2가 279-14,4109035,1120011500,2023-07-14 12:05,1,58999,당일글램핑 원베드(무박)랜덤배정
e_e005340,세이스테이,1,3,Y,,,2,,에어비앤비,,,,,2023-06-18 16:43,1,216040,숙박비
e_e005341,골든튤립에버 용인호텔,1,1,Y,,,2,,골든튤립 에버용인호텔,경기 용인시 처인구 포곡읍 전대로78번길 19-2,경기 용인시 처인구 포곡읍 전대리 356-1,4409732,4146125027,2023-07-13 19:09,1,0,숙박비
e_e005345,오성건강랜드,1,11,N,,,1,,오성건강랜드,서울 서대문구 모래내로 143,서울 서대문구 남가좌동 105-1,3112015,1141012000,2023-07-29 22:59,1,26000,숙박비
e_e005345,호텔스타,1,1,Y,,,1,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-26 00:35,3,45000,선릉 호텔 스타
e_e005351,메이플베이,1,3,Y,,,5,,메이플베이,경기 가평군 가평읍 북한강변로 900,,3216019,4182025031,2023-07-22 17:24,3,85000,
e_e005351,메이플베이,2,3,Y,,,5,,메이플베이,경기 가평군 가평읍 북한강변로 900,경기 가평군 가평읍 이화리 19-1,3216019,4182025031,2023-07-23 21:42,3,370000,숙박비
e_e005368,메종드파티오,1,3,Y,,,2,, 메종드파티오,경기 가평군 가평읍 태봉두밀로 447,경기 가평군 가평읍 두밀리 207,3216046,4182025026,2023-07-06 00:00,3,260000,숙박비
e_e005407,로사나호텔,1,1,Y,,,4,,로사나관광호텔,서울 송파구 삼학사로 98,서울 송파구 석촌동 1-7,3123008,1171010500,2023-07-28 21:27,1,200000,숙박비
e_e005407,호텔더디자이너스 리즈강남프리미어,1,1,Y,,,4,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-07-13 00:00,3,262000,더 디자이너스 리즈 강남 프리미어
e_e005408,라마다 평택호텔,1,1,Y,,,3,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-16 15:57,1,77400,라마다 평택 호텔 
e_e005421,나인트리프리미어호텔 인사동,1,1,Y,,,2,,아고다,,,,,2023-07-18 00:00,1,297351,Nine Tree Premier Hotel Insadong
e_e005438,르컬렉티브 시흥 웨이브파크,0,1,Y,,,2,,,경기 시흥시 거북섬로 135,경기 시흥시 정왕동 2725,,,,1,69240,
e_e005440,바라산자연휴양림,1,9,Y,,,2,,의왕바라산자연휴양림,경기 의왕시 바라산로 84,경기 의왕시 학의동 산 117-1,3351927,4143010600,2023-07-13 10:52,1,70000,숙박비
e_e005442,축령산자연휴양림,0,9,Y,,,3,,,경기 남양주시 수동면 축령산로 299,경기 남양주시 수동면 외방리 280,,,,5,40000,
e_e005443,고대산자연휴양림,1,9,Y,,,5,,고대산 자연휴양림,경기 연천군 신서면 고대산길 84-79,경기 연천군 신서면 대광리 산 25-1,4445003,4180036021,2023-07-12 06:12,1,134000,숙박비
e_e005447,위드모텔,1,2,Y,,,1,,(주)야놀자 ,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-18 19:09,1,0,인천(신포)위드
e_e005448,CN스파,0,11,N,,,2,,,서울 서초구 사평대로 126,서울 서초구 반포동 93-1,,,,1,30000,
e_e005448,바모스호텔,0,1,Y,,,2,,,서울 영등포구 영등포로47길 8-1,서울 영등포구 영등포동2가 317-2,,,,1,68820,
e_e005476,그랜드하얏트서울,1,1,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-08-01 17:30,1,416300,그랜드 하얏트 서울
e_e005476,도미인 서울강남호텔,1,1,Y,,,2,,아고다,,,,,2023-07-06 00:00,1,153923,도미인 서울 강남-숙박비
e_e005485,k world호텔,0,2,Y,,,1,,,서울 종로구 수표로18길 28,서울 종로구 관수동 104-2,,,,1,120000,
e_e005488,더스테이트호텔 선유,0,1,Y,,,1,,,서울 영등포구 양평로 132,서울 영등포구 양평동5가 62-3,,,,1,234000,
e_e005506,청파책가도,1,7,Y,,,2,,(주)위홈,서울 마포구 양화로 186,서울 마포구 동교동 167-2,3113014,1144012100,2023-06-30 23:03,1,190400,숙박비 
e_e005528,골든힐호텔,1,1,Y,,,2,,주식회사 여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-07-22 00:00,3,77000,디럭스 랜덤배정 
e_e005532,양지파인리조트,2,4,Y,,,4,,AGODA_NICE,서울 마포구 마포대로 217,서울 마포구 아현동 686,2113001,1144010100,2023-07-29 02:36,1,88669,숙박비 
e_e005562,스카이펜션,0,3,Y,,,4,,,경기 가평군 조종면 현등사길 35,경기 가평군 조종면 운악리 425-1,,,,1,255058,
e_e005577,선셋740,1,7,Y,,,2,,선셋카페,경기 가평군 청평면 호반로 740,,3216049,4182032525,2023-07-28 13:02,3,275000,
e_e005579,하운드호텔 거북섬점,1,1,Y,,,2,,㈜여기어때컴퍼니 ,서울 강남구 봉은사로 479,,3122004,1168010500,2023-07-17 10:00,3,45000,
e_e005591,경기도 양평군 용문면 상망길 143-7,0,11,Y,,,6,,,경기도 양평군 용문면 상망길 143-7,,,,,5,430000,
e_e005619,킨텍스바이케이트리,1,1,Y,,,1,,아고다,,,,,2023-08-01 00:00,1,163000,킨텍스 바이 케이트리
e_e005642,파티즈호텔,1,1,Y,,,2,,파티즈호텔,경기 수원시 권선구 서부로1934번길 42,경기 수원시 권선구 구운동 924-7,4325267,4111313200,2023-07-26 00:00,1,0,숙박비 
e_e005645,라까사호텔 광명,1,1,Y,,,3,,라까사호텔카운터,경기 광명시 일직로12번길 22,경기 광명시 일직동 508-3,4361304,4121010600,2023-08-02 14:55,1,277612,
e_e005662,폼모텔,0,2,Y,,,2,,,서울 광진구 아차산로 389,서울 광진구 구의동 246-40,,,,1,70000,
e_e005664,로버게스트하우스,1,7,Y,,,1,,로버게스트하우스,인천 중구 신포로23번길 62,인천 중구 중앙동2가 11,4247168,2811010200,2023-07-31 00:00,3,40000,숙박비
e_e005679,호텔포코,1,1,Y,,,2,,호텔포코 성수,서울 성동구 성수이로 96,서울 성동구 성수동2가 317-5,3103003,1120011500,2023-07-18 10:16,1,167018,숙박비
e_e005718,호텔다다 익선,1,1,Y,,,2,,아고다,,,,,2023-07-19 00:00,1,72780,다다호텔 인사동
e_e005718,호텔다다 익선,2,1,Y,,,2,,아고다,,,,,2023-07-19 00:00,1,87634,다다 호텔 인사동
e_e005759,로컬스티치 시청,1,1,Y,,,2,,에어비앤비,,,,,2023-07-02 09:03,1,176634,숙박비 
e_e005781,물맑음펜션,1,3,Y,,,5,,물맑음펜션,경기 남양주시 수동면 비룡로수자1길 76-15,경기 남양주시 수동면 지둔리 53-23,4391427,4136034022,2023-06-17 20:09,1,339812,로즈마리 숙박비
e_e005790,하늘숲글램핑,0,5,Y,,,3,,,경기 가평군 가평읍 호반로 2092,경기 가평군 가평읍 이화리 93,,,,3,140000,
e_e005793,워커힐호텔,1,1,Y,,,2,,아고다,,,,,2023-07-25 00:00,1,233429,Grand Walkerhill Seoul
e_e005813,에어비앤비(숙소명기입안되어있음),1,11,Y,,,1,,에어비앤비,,,,,2023-07-26 09:52,1,104211,숙박비
e_e005813,에어비앤비(숙소명기입안되어있음),2,11,Y,,,1,,에어비앤비,,,,,2023-07-26 09:52,1,0,숙박비
e_e005813,호텔아트리움 종로,1,1,Y,,,1,,호텔스닷컴,서울 종로구 종로5길 7,서울 종로구 청진동 128,4100360,1111012200,2023-07-27 00:15,1,77537,숙박비
e_e005833,동두천호텔 이쁘다,0,1,Y,,,2,,,경기 동두천시 지행로 60,경기 동두천시 지행동 721,,,,1,79000,
e_e005860,북수담,0,6,Y,,,5,,,경기 수원시 팔달구 화서문로72번길 9-3,,,,,5,300000,
e_e005863,더채라이브러리,0,6,Y,,,7,,,서울 종로구 효자로7길 10-4,서울 종로구 통의동 7-6,,,,4,585000,
e_e005876,무지개농원펜션,1,3,Y,,,1,,가평 무지개 독채펜션,경기 가평군 북면 꽃넘이길 115-47,경기 가평군 북면 제령리 557-7,4448027,4182035027,2023-07-06 00:15,3,181090,숙박비
e_e005891,시마호텔,0,2,Y,,,2,,,경기 동두천시 중앙로274번길 9,경기 동두천시 생연동 595-8,,,,1,90000,
e_e005922,베니키아 JD관광호텔,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-11 19:56,1,63000,남양주 JD관광호텔
e_e005922,빌라코지,0,3,Y,,,2,,,경기 가평군 청평면 호반로 753-7,경기 가평군 청평면 호명리 340-9,,,,5,252000,
e_e005926,에덴파라다이스호텔,0,1,Y,,,2,,,경기 이천시 마장면 서이천로 449-79,경기 이천시 마장면 목리 417-4,,,,1,140000,
e_e005926,에덴파라다이스호텔근처  산책로,0,1,N,,,2,,,경기 이천시 마장면 서이천로 449-79,경기 이천시 마장면 목리 417-4,,,,4,0,
e_e005930,W관광호텔,1,2,Y,,,1,,더블유-호텔,인천 중구 월미로 211,인천 중구 북성동1가 98-81,3149043,2811013800,2023-07-30 00:07,1,79399,숙박비
e_e005940,이천미란다호텔,1,1,Y,,,4,,대지개발(주)미란다호텔지점,경기 이천시 중리천로115번길 45,,4421706,4150010700,2023-08-05 08:57,1,135000,숙박비
e_e005945,네잎클로버캠핑장,1,5,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-07-25 00:00,1,146000,가평 네잎클로버 카라반 글램핑
e_e005945,호텔스위티안,1,1,Y,,,2,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-07-26 00:00,1,297000,가평호텔 스위티안
e_e005947,코바코연수원,0,11,Y,,,5,,,경기 양평군 강상면 강남로 1375,경기 양평군 강상면 화양리 47,,,,4,0,
e_e005978,원스테이,1,1,Y,,,2,,가평빠지선셋740,경기 가평군 청평면 호반로 730,경기 가평군 청평면 호명리 344-5,3216049,4182032525,2023-08-01 11:12,3,255000,숙박놀이기구무제한 
e_e006014,호텔도노,1,1,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-04 22:08,1,59500,수원 도노1796 호텔
e_e006016,토요코인호텔 서울동대문2,1,1,Y,,,2,,부킹닷컴,,,,,2023-07-28 00:00,1,87120,Toyoko Inn SEOUL Dongdaemun II
e_e006022,더플라자,1,1,Y,,,4,,한화호탤앤드리조트(주),서울 영등포구 63로 50,서울 영등포구 여의도동 60,3118001,1156011000,2023-08-03 12:20,1,302800,
e_e006030,소풍재펜션,1,3,Y,,,2,,영흥도소풍재풀빌라,인천 옹진군 영흥면 영흥로757번길 182,인천 옹진군 영흥면 내리 1534-8,4274180,2872036022,2023-07-13 10:46,1,250000,숙박비 
e_e006041,더스테이트호텔 선유,1,1,Y,,,2,,㈜여기어때컴퍼니 ,서울 강남구 봉은사로 479,,3122004,1168010500,2023-07-31 00:00,3,138000,더 스테이트 선유 호텔-숙박비
e_e006042,호텔 이쁘다 검단,2,1,N,,,3,,검단호텔 이쁘다,인천 서구 완정로117번길 35,,4268530,2826012000,2023-08-13 00:00,1,250000,ROOM1-숙박비
e_e006050,비비드펜션,1,3,Y,,,5,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-07-26 10:28,1,279900,가평 비비드스파팬션 숙박비
e_e006059,나인트리프리미어호텔 명동2,0,1,Y,,,2,,,서울 중구 마른내로 28,서울 중구 초동 72-10,,,,1,150000,
e_e006069,오하브,0,5,Y,,,4,,,경기 가평군 북면 꽃넘이길 43,경기 가평군 북면 제령리 533-1,,,,5,197000,
e_e006081,레스트호텔,0,1,Y,,,2,,,경기 김포시 태장로795번길 151,경기 김포시 장기동 2011-5,,,,1,118843,
e_e006086,달빛스테이,0,1,Y,,,2,,,인천 연수구 아트센터대로168번길 100,인천 연수구 송도동 29-1,,,,1,125000,
e_e006100,더스테이 송도,0,11,Y,,,2,,,인천 연수구 아트센터대로168번길 100,인천 연수구 송도동 29-1,,,,1,133000,
e_e006136,서울큐브 이태원,1,7,Y,,,1,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-03 00:00,1,25000,이태원 서울큐브게스트하우스
e_e006136,지브로S 게스트하우스,1,7,Y,,,1,,지브로에스,서울 마포구 와우산로10길 14,서울 마포구 상수동 143-13,4139449,1144011500,2023-08-12 00:00,1,23000,여성2인 도미토리-숙박비
e_e006151,소피텔앰배서더 서울,0,1,Y,,,2,,,서울 송파구 잠실로 209,서울 송파구 신천동 29-1,,,,1,289000,
e_e006157,롤링힐스호텔,1,1,Y,,,3,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-05-15 00:00,1,241200,롤링힐스 호텔
e_e006179,AC 호텔 바이 메리어트 서울 강남,0,1,Y,,,2,,,서울 강남구 테헤란로25길 10,서울 강남구 역삼동 642,,,,4,420000,
e_e006213,컴포트인 여의도,1,1,Y,,,2,,컴포트 인 여의도,서울 영등포구 국회대로72길 7,서울 영등포구 여의도동 13-18,4154091,1156011000,2023-07-15 12:17,1,140000,숙박비
e_e006221,더휴식 이로호텔 월곶지점,0,2,Y,,,4,,,경기 시흥시 월곶중앙로70번안길 12,,,,,1,60000,
e_e006224,캠프레이크,0,5,Y,,,2,,,경기 용인시 기흥구 동탄기흥로785번길 21-5,경기 용인시 기흥구 고매동 539-1,,,,5,100000,
e_e006224,캠프레이크,1,5,Y,,,2,,캠프레이크,경기 용인시 기흥구 동탄기흥로785번길 21-5,경기 용인시 기흥구 고매동 539-1,4412120,4146310800,2023-08-17 00:00,3,100000,글램핑
e_e006225,스테이인호텔,0,1,Y,,,2,,,인천 부평구 부평문화로116번길 22,인천 부평구 부평동 551-2,,,,1,35000,
e_e006497,신라스테이 역삼,0,1,Y,,,3,,,서울 강남구 언주로 517,서울 강남구 역삼동 675-3,,,,1,177400,
e_e006554,동탄센트럴자이아파트,0,10,N,,,4,,,경기 화성시 동탄대로22길 30,경기 화성시 영천동 665,,,,4,0,
e_e007137,오월숲,1,2,Y,,,2,,오월숲,경기 평택시 자유로14번길 10,경기 평택시 합정동 731-10,4364646,4122011700,2023-08-13 00:00,3,23000,숙박비
e_e008089,알마호텔,0,1,N,,,2,,,경기 포천시 소흘읍 광릉수목원로 684,경기 포천시 소흘읍 직동리 364-3,,,,1,40000,
e_e008506,머큐어앰배서더 서울홍대,0,1,N,,,2,,,서울 마포구 양화로 144,서울 마포구 동교동 162-5,,,,4,0,
e_e009622,월미도,1,1,Y,,,2,,주식회사 야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-08-24 00:00,3,0,인천월미도 블루마린 
e_e009660,집,0,11,N,,,6,,,새말길338-17,,,,,4,0,
e_e010049,호텔달싸롱,0,2,N,,,2,,,경기 수원시 팔달구 권광로142번길 36,경기 수원시 팔달구 인계동 1130-4,,,,1,21000,
e_e011742,오크우드프리미어 인천,1,1,Y,,,2,,한무컨벤션주식회사,인천 연수구 컨벤시아대로 165,인천 연수구 송도동 6-10,2152004,2818510600,2023-09-07 15:58,1,444675,숙박비
e_e012346,집,0,2,N,,,2,,,신정현대홈타운,,,,,4,0,
f_f000041,초코키즈풀빌라,0,3,Y,,,2,,,경기 가평군 가평읍 호반로 2083-23,경기 가평군 가평읍 이화리 88,,,,1,379000,
f_f000458,마이다스호텔&리조트,1,1,Y,,,3,,지마켓,서울 강남구 테헤란로 152,서울 강남구 역삼동 737,3122010,1168010100,2023-05-27 00:00,1,38250,마이다스 호텔 앤 리조트
f_f006622,알멕스랜드,1,5,Y,,,4,,서울특별시체육회,서울 중랑구 망우로 182,서울 중랑구 상봉동 136-18,3005032,1126010200,2023-07-05 15:58,3,30000,
g_g003294,MH호텔 중화산동점,1,1,Y,,,2,,아고다,,,,,2023-07-02 00:00,1,112376,Jeonju Junghwasan-dong MH HOTEL
e_e000308,밀리오레호텔 명동,1,1,Y,,,2,,(주)야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-05-26 00:31,3,440000,명동 밀리오레 호텔
e_e000337,서울드래곤시티,1,1,Y,,,2,,서부티엔디,서울 용산구 청파로20길 95,서울 용산구 한강로3가 40-969,4106354,1117012800,2023-05-27 14:10,1,255200,
e_e000459,어반플레이스강남,1,1,Y,,,2,,아고다,,,,,2023-04-12 00:00,1,184484,URBAN PLACE RESIDENCE GANGNAM
e_e000471,네스트호텔,0,1,Y,,,2,,,,인천 중구 운서동 2877-1,,,,1,120000,
e_e000537,네스트호텔,1,1,Y,,,2,,네스트(주),인천 중구 영종해안남로 19-5,인천 중구 운서동 2877,3149029,2811014700,2023-05-16 19:13,1,158400,숙박비
e_e000538,파라다이스시티,0,1,Y,,,4,,,인천 중구 영종해안남로321번길 186,인천 중구 운서동 2874,,,,4,0,
e_e000742,호텔시에나,0,1,Y,,,2,,,경기 파주시 소리천로 31,경기 파주시 야당동 1081-2,,,,1,230000,
e_e000753,아토키즈풀빌라,1,3,Y,,,5,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-05-30 00:00,1,550000,가평 아토키즈풀빌라
e_e000880,파라다이스시티,1,1,Y,,,2,,주식회사파라다이스세가사미,인천 중구 영종해안남로321번길 186,,4247199,2811014700,2023-05-29 14:29,1,70000,숙박비
e_e000920,덕산국민여가캠핑장,2,5,Y,,,2,,,서울 중구 세종대로 39,,2005001,1114011700,2023-06-01 22:06,1,35000,
e_e000921,어반스테이 인천송도,1,11,N,,,1,,주식회사 랜드마크송,인천 연수구 아트센터대로168번길 101,인천 연수구 송도동 29-2,4856813,2818510600,2023-05-24 16:41,1,58000,
e_e000921,호텔체리쉬,0,2,Y,,,1,,,경기 부천시 부천로6번길 29,경기 부천시 심곡동 171-2,,,,1,32000,
e_e000944,로얄타워(에어비앤비 숙소),1,11,Y,,,3,,에어비엔비,,,,,2023-05-20 12:11,1,71628,숙박비
e_e000963,대부도펜션시티,1,3,Y,,,10,,(주)대부도펜션시티,경기 안산시 단원구 공마루길 68-3,경기 안산시 단원구 대부동동 1567-77,4373020,4127311000,2023-05-27 14:03,3,900000,
e_e001003,공감키즈펜션,1,3,Y,,,3,,(주)여기어때컴퍼니,서울 강남구 봉은사로 479,,3122004,1168010500,2023-05-30 17:04,1,306100,가평 공감 키즈 가족 스파 계곡 펜션
e_e001003,집,0,9,N,,,3,,,경기도 화성시 동탄기흥로585,,,,,4,0,
e_e001153,더리프 사당,1,1,Y,,,3,,더리프 사당점,서울 관악구 남현1길 66,서울 관악구 남현동 1061-2,4160290,1162010300,2023-05-24 00:00,3,48500,private pool spa
e_e001258,스위스그랜드호텔 서울,0,1,Y,,,4,,,서울 서대문구 연희로 353,,,,,1,313930,
e_e001379,곤지암리조트 L빌리지,1,4,Y,,,9,,(주)디앤오,경기 광주시 도척면 도척윗로 278,,3211012,4161033026,2023-05-29 15:47,1,204000,숙박비
e_e001496,나나키즈풀빌라,0,3,Y,,,8,,,경기 가평군 상면 돌아우길 64-11,경기 가평군 상면 상동리 73-9,,,,1,1150000,
e_e001555,뉴거평힐링24시찜질방,1,11,N,,,2,,뉴거평힐링24시찜질방,서울 강남구 봉은사로 129-1,서울 강남구 논현동 203,3122004,1168010800,2023-05-31 22:22,1,29000,숙박비
e_e001555,올리브호텔,1,2,Y,,,2,,㈜야놀자,서울 강남구 테헤란로108길 42,서울 강남구 대치동 1003,4166713,1168010600,2023-06-01 00:00,1,37000,"[서울 모텔]잠실 올리브(잠실,신천(잠실새내))"
e_e001575,쉐라톤그랜드 인천호텔,1,1,Y,,,2,,대우송도호텔(주),인천 연수구 컨벤시아대로 153,인천 연수구 송도동 6-9,2152004,2818510600,2023-05-28 14:33,1,318230,숙박비
e_e001575,쉐라톤그랜드인천호텔 피스트,0,1,Y,,,2,,,인천 연수구 컨벤시아대로 153,인천 연수구 송도동 6-9,,,,4,0,
e_e001925,소노캄고양 웨스트타워,0,1,Y,,,2,,,경기 고양시 일산동구 태극로 18,경기 고양시 일산동구 장항동 1755,,,,1,169000,
e_e002078,마전낚시터,0,11,Y,,,2,,,마전길 129-1,,,,,5,120000,
e_e002083,서울 북한산 카라반,1,5,Y,,,2,,캠핑톡 주식회사,서울 중구 청계천로 40,서울 중구 다동 10,3100021,1114010200,2023-05-30 20:17,1,159000,"난방완비/2030실속형 2인전용/커플,여성"
e_e002190,더스테이힐링파크,0,1,Y,,,2,,,경기 가평군 설악면 한서로268번길 157,경기 가평군 설악면 위곡리 303-3,,,,4,304000,
e_e002337,파주파인밸리펜션,0,3,Y,,,5,,,경기 파주시 파평면 청송로652번길 216,,,,,5,250000,
e_e002353,중동에스티마오피스텔,1,7,Y,,,2,,에어비앤비,,,,,2023-04-28 11:45,1,112063,숙박비
e_e002370,가평용소폭포펜션,1,3,Y,,,2,,네이버파이낸셜 주식회사,경기 성남시 분당구 정자일로 95,경기 성남시 분당구 정자동 178-4,3180021,4113510300,2023-05-31 00:00,1,110000,[용소]*103호*온돌방
e_e002485,티앤풀빌라펜션,1,3,Y,,,4,,(주)티몬,서울 중구 세종대로 39,서울 중구 남대문로4가 45,2005001,1114011700,2023-03-31 11:29,1,227000,[봄여행페스타]가평 티앤풀빌라펜션
e_e002500,에스에스리조트,1,4,Y,,,1,,에스에스 리조트,경기 가평군 가평읍 북한강변로 494,경기 가평군 가평읍 금대리 294-3,3216019,4182025034,2023-06-17 00:00,1,211182,숙박비 
e_e002515,코트야드바이메리어트 서울남대문,1,1,Y,,,1,,주식회사 상상스테이,서울 중구 남대문로 9,서울 중구 남대문로4가 17-23,3101001,1114011700,2023-06-17 22:59,1,178200,
e_e002783,소노캄 고양,1,1,Y,,,2,,소노캄 고양,경기 고양시 일산동구 태극로 20,경기 고양시 일산동구 장항동 1756,3194057,4128510400,2023-06-09 00:00,1,256000,숙박비
e_e002790,스텔라토풀빌라,0,3,Y,,,2,,,경기 연천군 전곡읍 선사로 203-1,경기 연천군 전곡읍 전곡리 89-21,,,,5,325000,
e_e003119,카사레스펜션,0,3,Y,,,4,,,경기 가평군 북면 꽃넘이길 87-19,경기 가평군 북면 제령리 544-2,,,,5,107000,
e_e003135,남한강썬밸리호텔,1,1,Y,,,1,,주식회사 인터파크 ,서울 강남구 삼성로 512,,3122005,1168010500,2023-06-10 10:09,1,67243,여주 썬밸리 호텔
e_e003177,고멧263펜션,0,3,Y,,,2,,,경기 가평군 가평읍 용추로 227-98,경기 가평군 가평읍 승안리 263-2,,,,1,111900,
e_e003182,서울신라호텔,1,1,Y,,,3,,서울신라호텔,서울 중구 동호로 249,,3005001,1114014400,2023-06-30 00:00,1,962500,숙박비
e_e003306,호텔볼,1,2,Y,,,2,,㈜여기어때컴퍼니 ,서울 강남구 봉은사로 479,,3122004,1168010500,2023-06-19 00:14,3,25000,MO-일반(차량)(PC 1대
e_e003315,일월일지,1,3,Y,,,2,,(주)스테이폴리오,서울 종로구 자하문로9길 24,,4100304,1111010800,2023-06-05 11:34,1,369921,STAYFOLIO-일월일지(봄 일지)
e_e003358,유명산숲속힐링캠프,1,5,Y,,,2,,㈜여기어때컴퍼니,서울 강남구 봉은사로 479,서울 강남구 삼성동 51-2,3122004,1168010500,2023-06-11 00:02,1,155000,숙박비
