TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD
e_e000018,2304290003,1,0,0,1,3,6166695050,미소야 일산화정점,경기 고양시 덕양구 화중로 32-31,경기 고양시 덕양구 화정동 1000-4,3192088,4128112300,2023-04-29 12:55,1,34000,냉모밀;사누끼우동돈카츠정식;로스카츠;미니우동,
e_e000018,2304290003,1,0,0,2,3,6166695050,미소야 일산화정점,경기 고양시 덕양구 화중로 32-31,경기 고양시 덕양구 화정동 1000-4,3192088,4128112300,2023-04-29 13:30,1,14500,카츠모밀알밥정식;미니우동,
e_e000018,2304290004,3,0,0,1,3,6858200054,고양어린이박물관,경기 고양시 덕양구 화중로 26,경기 고양시 덕양구 화정동 1003,3192088,4128112300,2023-04-29 14:00,1,10000,관람권,
e_e000020,2304290002,1,0,0,1,1,2808800943,(주)본가신숙희진골막국수,경기 가평군 상면 청군로 628,,3213060,4182033024,2023-04-29 14:37,1,47000,편육(소);막국수(곱),
e_e000020,2304290003,2,0,0,1,1,1322218809,정원가게(Gardenshop),경기 가평군 상면 수목원로 435,경기 가평군 상면 행현리 614-3,3216056,4182033023,2023-04-29 16:37,1,14000,Breathe Better EA,
e_e000020,2304290003,2,3,3,2,1,,가평양떼목장,경기 가평군 설악면 유명로 1209,경기 가평군 설악면 천안리 861,3216059,4182031034,2023-04-28 00:00,1,15000,건초구매,
e_e000020,2304290004,1,0,0,1,1,4104800378,나무아래오후 2호점,경기 가평군 상면 수목원로 204,경기 가평군 상면 행현리 458,3216056,4182033023,2023-04-29 17:06,1,23300,퍼지 브라우니;플랫화이트;오지 카푸치노,
e_e000020,2304290006,2,0,0,1,1,1328205536,가평군농협하나로마트 설악점,경기 가평군 설악면 신천중앙로 112,,3216028,4182031021,2023-04-29 20:51,1,11350,농협 우리샘물수;팔도왕뚜껑;새우탕큰사발;가평잣생막걸리;황토방전기구이,
e_e000020,2304300001,1,0,0,1,1,1322565211,연청국장,경기 가평군 설악면 한서로 30,경기 가평군 설악면 신천리 150-3,3000143,4182031021,2023-04-30 11:55,1,19000,,
e_e000020,2304300002,3,0,0,1,1,7062301218,가평양떼목장,경기 가평군 설악면 유명로 1209,경기 가평군 설악면 천안리 861,3216059,4182031034,2023-04-30 12:31,3,15000,입장권 건초체험-1인권,
e_e000020,2304300004,1,0,0,1,1,4941500247,카페아우라,경기 가평군 설악면 유명로 2312,,3216059,4182031023,2023-04-30 15:40,1,22000,시오 앙버터;밀크티;아메리카노,
e_e000021,2304290002,1,1,1,1,2,6617000211,남도사골순대국,경기 화성시 남양읍 시청로32번길 3,경기 화성시 남양읍 남양리 2290-1,4853915,4159026221,2023-04-29 13:30,1,33000,,
e_e000021,2304290003,1,0,0,1,2,2018121515,스타벅스,경기 화성시 남양읍 시청로32번길 6,경기 화성시 남양읍 남양리 2283,4853915,4159026221,2023-04-29 13:46,1,16800,얼 그레이 케이크;G)바질 레몬 B;자일리톨 캔디 레몬,
e_e000021,2304290005,1,0,0,1,2,,,경기 화성시 남양읍 역골동로 9-7,경기 화성시 남양읍 남양리 2063-8,3210079,4159026221,,1,0,,
e_e000021,2304290006,6,1,1,0,2,,쭌코인노래연습장,역골로 17,,,,,3,3000,,4159026200
e_e000021,2304300001,1,0,0,1,2,2741100913,머슴고기,경기 화성시 남양읍 역골동로 5-16,경기 화성시 남양읍 남양리 2063-15,3210079,4159026221,2023-04-30 13:22,1,49000,,
e_e000021,2304300002,1,0,0,1,2,1742201239,티카페차희,경기 화성시 남양읍 홍난파길79번길 73,,4431368,4159026225,2023-04-30 13:42,1,18300,레드히비소다;모과;초코프레첼,
e_e000022,2304290002,1,0,0,1,2,1123919326,향유,경기 포천시 이동면 성장로 1287-13,,3213020,4165038021,2023-04-29 14:19,1,91000,,
e_e000022,2304290002,1,0,0,2,2,1123919326,향유,경기 포천시 이동면 성장로 1287-13,,3213020,4165038021,,3,91000,이동갈비;물냉면;된장찌개;공기밥,
e_e000022,2304290003,3,0,0,1,2,1271187351,허브아일랜드,경기 포천시 신북면 청신로947번길 35,,4439696,4165034029,2023-04-29 16:17,1,18000,대인 입장권,
e_e000023,2304290002,3,2,2,1,3,,쿨룩,,,,,2023-04-29 10:50,1,0,,
e_e000023,2304290003,1,0,0,1,3,8558601567,(주)나주소나주곰탕,서울 종로구 새문안로 87-1,,3005004,1111012000,2023-04-29 13:19,1,27000,,
e_e000023,2304290005,1,0,0,1,3,2018121515,스타벅스,서울 종로구 세종대로 167,서울 종로구 세종로 185-2,2005001,1111011900,2023-04-29 14:22,3,16300,G)망고바나나B;G)카페라떼;생크림카스텔라,
e_e000023,2304290006,3,0,0,0,3,,경복궁,사직로161 경복궁,,,,,3,6000,,1111011500
e_e000025,2304300003,1,0,0,1,3,1371779976,꼬꼬오리주물럭,경기 김포시 양촌읍 흥신로239번길 49,,4427636,4157025628,2023-04-30 12:28,1,38000,,
e_e000025,2304300004,1,0,0,1,3,6541401763,왕가탕후루 김포라베니체점,경기 김포시 김포한강2로23번길 74,경기 김포시 장기동 2026-5,4427667,4157010400,2023-04-30 14:53,1,6000,딸기;애플포도,
e_e000025,2304300005,1,0,0,1,3,1308631958,(주)엘컴즈 포지티브스페이스566,경기 김포시 검단로 910,경기 김포시 감정동 566,3000070,4157010500,2023-04-30 15:42,1,21600,(ICE)아메리카노;(ICE)초코라떼,
e_e000037,2304300003,1,0,0,1,1,2400700761,오서방네조개찜,경기 광명시 범안로 1035,경기 광명시 하안동 651-1,3000027,4121010300,2023-04-30 20:56,1,42000,공깃밥;모둠조개(소);샤브샤브,
e_e000037,2304300004,1,0,0,1,1,,카페가우디,경기 광명시 소하로109번길 8,경기 광명시 소하동 1337-7,4361179,4121010400,2023-04-30 21:18,1,10000,생크림 소금빵;아메리카노 ICE;우유,
e_e000038,2304280002,1,0,0,1,2,6260101579,가인,서울 금천구 독산로44길 61,서울 금천구 시흥동 793-1,4151101,1154510300,2023-04-28 17:28,1,12000,아메리카노 벤티;핑크 엘더 플라워;쿠키,
e_e000038,2304280003,1,0,0,1,2,7865200705,동백정,경기 화성시 팔탄면 해창길 21,,4431345,4159036036,2023-04-28 18:54,1,26000,,
e_e000038,2304280009,1,0,0,1,2,3100977700,GS25 ,경기 화성시 팔탄면 버들로 1600,경기 화성시 팔탄면 월문리 245-3,3210138,4159036032,2023-04-28 19:16,1,22400,라벨인절미빙수;몬스터크랩;기린이치방;하이네켄캔;클라우드캔,
e_e000038,2304290002,3,1,1,1,2,1078752095,닥터스킨코리아,경기 화성시 팔탄면 버들로1597번길 5,경기 화성시 팔탄면 월문리 235-14,4430548,4159036032,2023-04-29 12:28,1,20000,남성대인;여성대인,
e_e000038,2304290003,1,0,0,1,2,2071481391,한우강국,경기 화성시 팔탄면 3.1만세로 792,경기 화성시 팔탄면 매곡리 197-2,3210002,4159036035,2023-04-29 13:24,1,24000,갈비탕;육회비빔밥,
e_e000038,2304290004,1,0,0,1,2,2108178123,더포레 카페,경기 화성시 향남읍 두렁바위길 49-13,,4430343,4159025923,2023-04-29 13:50,1,32100,아아 ice아메리카;꽃소금라떼ice;크림치즈 타르트;밤빵.고구마빵,
e_e000038,2304290005,2,0,0,1,2,2688500660,주식회사 엠에이치엔코 모던 HDC아이파크몰(주),서울 용산구 한강대로23길 55,,4106418,1117012800,2023-04-29 16:41,1,48100,모던하우스 생활용품,
e_e000039,2304290003,1,0,0,1,2,1298131346,서울하이패스센터쉼터,경기 성남시 분당구 대왕판교로 294,경기 성남시 분당구 궁내동 257-2,3180005,4113511200,2023-04-29 15:00,1,7500,떡라면;부산오뎅(2꼬치),
e_e000039,2304290004,3,1,1,0,2,,에버랜드,에버랜드로 199,,,,,4,83000,자유이용권,4146125000
e_e000039,2304290009,1,0,0,1,2,3248501843,(RED)포메인레드에버랜드점,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2023-04-29 20:33,1,26000,포메인 쌀국수(S);포메인 쌀국수(L),
e_e000040,2304280004,1,0,0,1,2,1040619249,형제네,서울 중구 중림로 17,서울 중구 중림동 156-74,3101007,1114017100,2023-04-28 22:38,1,46000,,
e_e000040,2304280006,1,0,0,1,2,1322009927,효자손만두,서울 중구 남대문시장4길 14,,4103020,1114011200,2023-04-28 23:20,1,8000,,
e_e000040,2304290002,1,0,0,1,2,2118895935,폴 바셋,서울 중구 청파로 463,,3101023,1114017100,2023-04-29 12:14,1,10400,I카페라떼 S;아메리카노 S,
e_e000041,2304290001,1,0,0,1,2,4091971984,양평해장국,경기 수원시 팔달구 경수대로466번길 51,경기 수원시 팔달구 인계동 1035-10,4328018,4111514100,2023-04-29 08:19,1,20000,해장국(선지X),
e_e000041,2304290002,1,0,0,1,2,4413300887,커피에반하다 수원시청역점,경기 수원시 팔달구 경수대로466번길 52,,4328018,4111514100,2023-04-29 08:28,1,7000,아이스 아메리카노,
e_e000041,2304290003,1,0,0,1,2,1252034108,장안면옥,경기 안성시 중앙로371번길 54,경기 안성시 연지동 157-2,4424623,4155011500,2023-04-29 13:42,1,41000,,
e_e000041,2304290004,1,0,0,1,2,1251674215,유토피아추모관(카페),경기 안성시 일죽면 화곡길 130,,4424718,4155039030,2023-04-29 14:47,1,7000,,
e_e000041,2304290005,1,0,0,1,2,7561501426,엄니 추어탕,경기 평택시 평택5로34번길 31,경기 평택시 합정동 964-17,4364857,4122011700,2023-04-29 17:23,1,25000,,
e_e000041,2304290006,6,1,1,1,2,1251326217,쌍용폐계닭,경기 평택시 자유로20번길 9,경기 평택시 합정동 728-16,4364648,4122011700,2023-04-29 17:36,1,23000,,
e_e000041,2304300001,1,0,0,1,2,1243464590,해장촌,경기 화성시 효행로 509,경기 화성시 안녕동 186-99,3012007,4159012600,2023-04-30 09:34,1,18000,,
e_e000041,2304300002,1,0,0,1,2,4881200033,바링고빈스,경기 화성시 효행로481번길 24,경기 화성시 안녕동 186-95,4431446,4159012600,2023-04-30 09:49,1,9000,아메리카노(ICE),
e_e000041,2304300003,3,1,1,1,2,,융릉.건릉,경기 화성시 효행로481번길 21,,4431446,4159012600,2023-04-30 00:00,1,2000,관람권,
e_e000041,2304300004,1,0,0,1,2,5281500254,떡장(곡반정점),경기 수원시 권선구 동수원로146번길 192-12,경기 수원시 권선구 곡반정동 526-14,4325192,4111313600,2023-04-30 13:22,1,11500,오뎅(4꼬치);뚱뚱이김밥;순대,
e_e000042,2305010004,6,2,2,1,2,6122296295,휠프렌즈,인천 옹진군 북도면 신도로 23,,3158025,2872031022,2023-05-01 16:17,1,35000,,
e_e000042,2305010005,1,0,0,1,2,1220325054,이솔라식당,인천 옹진군 북도면 시도로86번길 25,인천 옹진군 북도면 시도리 277-17,4274122,2872031021,2023-05-01 14:45,1,37000,,
e_e000045,2304290003,2,0,0,1,2,1278204442,장흥농협 하나로마트  송추점,경기 양주시 장흥면 호국로 561,경기 양주시 장흥면 부곡리 539-1,3000136,4163034023,2023-04-29 14:35,1,23570,닭고기;서울장수막걸리(국내산);전통한방삼계탕약초재료;부산어묵사각;양파,
e_e000045,2304300001,1,0,0,1,2,2285700432,대궐애견카페,경기 양주시 백석읍 기산로440번길 177,경기 양주시 백석읍 기산리 364-7,4436115,4163025027,2023-04-30 11:58,1,6000,,
e_e000045,2304300002,3,0,0,1,2,1288206313,파주도시관광공사,경기 파주시 광탄면 기산로 313,,3206109,4148035028,2023-04-30 13:43,1,2000,주차비,
e_e000045,2304300002,1,1,1,1,2,3498102668,마장호수1층카페,경기 파주시 광탄면 기산로 313,,3206109,4148035028,2023-04-30 13:03,1,8500,마늘빵,
e_e000046,2304280004,1,0,0,1,4,1018653110,유진레저_푸른솔GC포천,,,,,2023-04-28 18:31,1,180300,,
e_e000293,2305280002,2,1,1,1,1,4653700668,CU,충남 천안시 동남구 만남로 43,,3249008,4413111800,2023-05-28 11:13,1,2700,바리스타에스프,
e_e000293,2305280005,2,0,0,1,1,5710401552,하트약국,서울 종로구 대학로 128,서울 종로구 동숭동 1-33,3100002,1111016800,2023-05-28 13:13,1,3000,,
e_e000293,2305280005,3,1,1,1,1,,주식회사 네오,,,,,2023-04-28 14:10,1,53900,관람권,
e_e000293,2305280005,2,2,2,1,1,2038571590,세븐일레븐,서울 종로구 동숭길 143,서울 종로구 동숭동 1-37,4100075,1111016800,2023-05-28 13:16,1,2500,칠성)아이시스에코;롯데)더커진참치마요삼각,
e_e000293,2305280006,1,0,0,1,1,6148602363,대학로점,서울 종로구 동숭길 51,서울 종로구 동숭동 1-147,4100075,1111016800,2023-05-28 17:26,1,38000,금계찜닭(순살);계란밥;공기밥;콜라,
e_e000293,2305280007,3,0,0,1,1,,"(주)오차드씨앤씨, 과수원뮤직컬컴퍼니",,,,,2023-05-28 18:00,1,49500,관람권,
e_e000293,2305280009,2,0,0,1,1,5793700685,이마트24,서울 서초구 신반포로 194,서울 서초구 반포동 19-4,3121017,1165010700,2023-05-28 20:17,1,2000,펩시콜라제로,
e_e000294,2305190002,1,0,0,1,2,3078506974,정안(상)휴게소,충남 공주시 정안면 논산천안고속도로 58,,1000038,4415037027,2023-05-19 13:05,1,4800,알밤크림도넛,
e_e000294,2305190002,2,1,1,0,2,,정안휴게소 농구게임,휴게소 옆쪽,,,,,3,1000,,4415037000
e_e000294,2305190003,1,0,0,1,2,1018130747,한화호텔앤드리조트(주),경기 용인시 처인구 남사읍 봉무로153번길 79,,4409448,4146125923,2023-05-19 17:13,1,84200,채끝등심스테이크;비프콜드누들샐러드;트러플치킨크림리조트;라임모히또,
e_e000294,2305190003,3,1,1,0,2,,용인베잔송,봉무로 153번길 숙소,,,,,1,12000,,4146125900
e_e000294,2305200001,1,0,0,0,2,,타운즈마켓,에버랜드로 199 이솝빌리지,,,,,1,32100,,4146125000
e_e000294,2305200001,1,0,0,1,2,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2023-05-20 00:00,1,0,"코카콜라,잔;가츠동(돈가스덮밥);아보카도명란덮밥",
e_e000294,2305200001,2,1,1,1,2,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2023-05-20 11:38,1,16000,"판다,풋사과속,봉제키홀더;쿼카,원형왕부채",
e_e000294,2305200001,3,2,2,1,2,1358504288,삼성물산(주)에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2023-05-20 10:25,1,59500,교복대여;가방대여;속바지;기타소품,
e_e000294,2305200001,1,5,5,1,2,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2023-05-20 11:27,1,5500,(코)ICE 아메리카노,
e_e000294,2305200001,1,6,6,1,2,2018121515,스타벅스,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2023-05-20 18:13,1,5000,I-G)아메리카노,
e_e000294,2305200001,1,7,7,1,2,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2023-05-20 18:56,1,40200,"양고기콤보;코리안그릴드치킨;뢰스티;코카콜라,PET",
e_e000294,2305200001,3,9,9,1,2,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2023-05-20 10:34,1,68000,입장권,
e_e000294,2305200001,2,11,11,1,2,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2023-05-20 17:09,1,58000,"판다,이지웨어세트",
e_e000296,2305230003,1,0,0,1,1,1473700080,백년교동짬뽕,서울 강남구 개포로82길 13-15,서울 강남구 개포동 186-6,4166068,1168010300,2023-05-23 11:57,1,9000,,
e_e000296,2305230004,1,0,0,1,1,2268602040,플링크,서울 강남구 언주로173길 23,서울 강남구 신사동 619,4166601,1168010700,2023-05-23 12:39,1,11600,아메리카노-ICED;솔티 휘낭시에;까눌레,
e_e000296,2305230005,1,0,0,1,1,6998501728,(주)오리지널팬케이크 잠실,서울 송파구 잠실로 209,서울 송파구 신천동 29-1,3123015,1171010200,2023-05-23 16:29,1,46000,이탈리언 오믈렛;블루베리 와플;드립커피 ICED,
e_e000296,2305240001,1,0,0,1,1,1438508761,런던베이글뮤지엄,서울 강남구 언주로168길 33,서울 강남구 신사동 642-25,4166597,1168010700,2023-05-24 10:24,1,19000,SPRING ONION PRE;POTATO CHEESE BAG;(ICE)AMERICANO,
e_e000296,2305240002,1,0,0,1,1,4011750467,호남식당,서울 강남구 논현로164길 30,서울 강남구 신사동 594-28,4166155,1168010700,2023-05-24 11:33,1,10000,,
e_e000296,2305240003,1,0,0,1,1,3320401980,컴포즈커피,서울 중랑구 동일로163길 8,서울 중랑구 묵동 238-125,4118127,1126010400,2023-05-24 12:34,1,1500,아메리카노(ICE),
e_e000296,2305240005,1,0,0,1,1,8928501972,보슬보슬 ,서울 강남구 압구정로 216,서울 강남구 신사동 615-1,3122007,1168010700,2023-05-24 15:33,1,9500,,
e_e000299,2305270004,1,0,0,1,1,1018676277,버거킹,서울 중구 서소문로 136,서울 중구 태평로2가 330-2,3005010,1114011400,2023-05-27 13:22,1,6700,더블오리지널치즈버거 세트,
e_e000299,2305270005,3,0,0,1,1,1208147521,(주)카카오,제주특별자치도 제주시 첨단로 242,제주특별자치도 제주시 영평동 2181,3349191,5011013600,,1,33000,에드워드 호퍼:길 위에서,
e_e000299,2305270006,1,1,1,0,1,,정동 그집,28-5 국토발전전시관 1층,,,,,1,3500,,1114016700
e_e000299,2305270007,1,0,0,1,1,3143800810,용호동낙지,서울 중구 남대문로1길 31,서울 중구 북창동 20-1,4103013,1114011300,2023-05-27 18:29,1,20000,,
e_e000299,2305280003,1,0,0,2,1,1048300945,다락,서울 중구 덕수궁길 15,서울 중구 서소문동 37,4103076,1114016600,2023-05-28 15:01,1,2000,탄산수레몬 ,
e_e000299,2305280004,1,0,0,0,1,,행복전집 북창점,18-4,,,,,1,70000,,1114011300
e_e000299,2305280005,1,0,0,1,1,6338702245,더블린브루어리 시청시그니처점,서울 중구 남대문로1길 51,서울 중구 태평로2가 58-4,4103013,1114011400,2023-05-28 21:47,1,83900,,
e_e000299,2305280005,1,0,0,2,1,6338702245,더블린브루어리 시청시그니처점,서울 중구 남대문로1길 51,서울 중구 태평로2가 58-4,4103013,1114011400,2023-05-28 21:47,1,38300,스텔라;구스 IPA;312어반 위트에일,
e_e000301,2305190003,1,0,0,0,2,,북촌손만두,23,,,,,5,15500,,1156011000
e_e000301,2305200003,1,0,0,1,2,2448502342,프랭크버거 교대점,서울 서초구 서초중앙로 110,서울 서초구 서초동 1656-4,3121024,1165010800,2023-05-20 15:15,1,12600,프랭크버거세트;SG크림치즈버거,
e_e000302,2305190002,3,1,1,1,1,2152054708,엔스프렌들리,서울 송파구 석촌호수로 234,서울 송파구 석촌동 158-7,3123009,1171010500,2023-05-19 12:39,1,20000,감성기본(여성),
e_e000302,2305190003,1,0,0,1,1,2198500014,(주)호텔롯데 롯데월드,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,3123023,1171010100,2023-05-19 13:32,1,9200,아이스아메리카노;웰빙닭꼬치,
e_e000302,2305190003,1,0,0,2,1,2198500014,(주)호텔롯데 롯데월드,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,3123023,1171010100,2023-05-19 15:10,1,30500,로티로리빠네파스타;잭다니엘본리스윙2;콜라,
e_e000302,2305190003,1,0,0,3,1,2198500014,(주)호텔롯데 롯데월드,서울 송파구 올림픽로 240,서울 송파구 잠실동 40-1,3123023,1171010100,2023-05-19 18:59,1,4000,츄러스_N,
