TRAVEL_ID,VISIT_AREA_ID,ACTIVITY_TYPE_CD,ACTIVITY_TYPE_SEQ,CONSUME_HIS_SEQ,CONSUME_HIS_SNO,PAYMENT_NUM,BRNO,STORE_NM,ROAD_NM_ADDR,LOTNO_ADDR,ROAD_NM_CD,LOTNO_CD,PAYMENT_DT,PAYMENT_MTHD_SE,PAYMENT_AMT_WON,PAYMENT_ETC,SGG_CD,방문지,방문지 주소,비고
e_e000011,2304300004,2,0,0,1,4,3608600207,삼진식품(주) 라마다점,부산 동구 중앙대로196번길 10,,4181413,2617010100,4/30/23 17:15,1,35100,어묵탕모듬플러스;통새우말이;한입어묵(순한);새우가득프리미엄어묵;해물찌짐이,,삼진 어묵 부산역 광장점,부산 동구 중앙대로214번길 7,
e_e000013,2304280002,1,0,0,0,4,,공주밤빵,논산천안고속도로58,,,,,3,5000,,4415037000,정안 알밤 휴게소 천안 방향,충남 공주시 정안면 논산천안고속도로 58,
e_e000013,2304280003,2,0,0,1,4,1118512782,파주 프리미엄 아울렛,경기 파주시 탄현면 필승로 200,경기 파주시 탄현면 법흥리 1790-8,3206095,4148032022,4/28/23 12:19,1,114500,DISCOVERY,,파주 프리미엄 아울렛,경기 파주시 탄현면 필승로 200,
e_e000013,2304280003,1,1,1,1,4,1891401240,하코야 파주 신세계프리미엄 아울렛점,경기 파주시 탄현면 필승로 200,경기 파주시 탄현면 법흥리 1790-8,3206095,4148032022,4/28/23 12:30,1,34000,돌솥 알새우밥;등심돈까스정식;매콤 소보루 라멘,,파주 프리미엄 아울렛,경기 파주시 탄현면 필승로 200,
e_e000013,2304280003,1,2,2,0,4,,미니멜츠,파주프리미엄아울렛,,,,,1,9000,,4148032000,파주 프리미엄 아울렛,경기 파주시 탄현면 필승로 200,
e_e000013,2304280003,2,3,3,1,4,1068151510,(주)씨제이이엔엠,경기 파주시 탄현면 필승로 200,경기 파주시 탄현면 법흥리 1790-8,3206095,4148032022,4/28/23 11:59,1,98000,style on air,,파주 프리미엄 아울렛,경기 파주시 탄현면 필승로 200,
e_e000013,2304280004,2,0,0,1,4,2068650913,이마트 파주점,경기 파주시 당하길 10,,4418128,4148011400,4/28/23 16:08,3,129820,고르곤졸라소프트콘;오리온대왕오감자;뿌리또테이크아웃컵;허니버터감자칩;농심꿀꽈배기,,이마트 파주점,경기 파주시 당하길 10,
e_e000013,2304290001,2,0,0,1,4,1068682871,이케아코리아 광명점,경기 광명시 일직로 17,경기 광명시 일직동 500,3182031,4121010600,4/29/23 14:03,1,6900,훌타르프 후크,,이케아 광명점,경기 광명시 일직로 17,
e_e000013,2304290002,1,0,0,1,4,,인유얼커피,충남 아산시 탕정면 탕정면로8번길 51-7,충남 아산시 탕정면 명암리 951-2,4559851,4420033022,,1,17000,(I)연유라떼;바닐라라떼;흑임자크림라떼(0,,지중해마을,충남 아산시 탕정면 탕정면로8번길 55-7,
e_e000014,2305010002,1,0,0,1,3,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2005-01-23 13:26,1,41000,그릴소시지&BBQ;에딩거우르바이스;에딩거둔켈,,에버랜드,경기 용인시 처인구 포곡읍 에버랜드로 199,
e_e000014,2305010002,2,1,1,1,3,1358504288,삼성물산(주) 에버랜드리조트,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,2005-01-23 11:56,1,30000,"유니콘인형2;토끼,플라워,헤어밴드",,에버랜드,경기 용인시 처인구 포곡읍 에버랜드로 199,
e_e000014,2305010002,3,2,2,0,3,,에버랜드,에버랜드199,,,,,1,118000,,4146125000,에버랜드,경기 용인시 처인구 포곡읍 에버랜드로 199,
e_e000015,2304280002,1,0,0,1,2,1208621899,모박사부대찌게,서울 강남구 영동대로 513,,2122002,1168010500,4/28/23 19:25,1,47000,불고기정식 2인;제육덮밥;공기밥,,스타필드 코엑스몰,서울 강남구 영동대로 513,
e_e000015,2304280002,3,3,3,1,2,,ANDROID-코엑스,,,,,4/28/23 18:32,3,48000,영화 관람권,,스타필드 코엑스몰,서울 강남구 영동대로 513,
e_e000015,2304280004,1,0,0,1,2,3078506974,정안(상)휴게소,충남 공주시 정안면 논산천안고속도로 58,,1000038,4415037027,4/28/23 14:50,1,4500,불갈비맛소세지,,정안 알밤 휴게소 천안 방향,충남 공주시 정안면 논산천안고속도로 58,
e_e000015,2304280004,1,0,0,2,2,3078506974,키다리식품(주) 정안(서울방향)휴게소,충남 공주시 정안면 논산천안고속도로 58,,1000038,4415037027,4/28/23 14:57,1,3500,아이스브레이커스(버리),,정안 알밤 휴게소 천안 방향,충남 공주시 정안면 논산천안고속도로 58,
e_e000015,2304290001,1,0,0,1,2,2062788877,아차산김가네맛집,서울 광진구 영화사로 83-1,서울 광진구 구의동 560-14,3104008,1121510300,4/29/23 18:56,1,25000,두부김치전골(소);메밀전병;공기밥,,아차산 김가네 맛집,서울 광진구 영화사로 83-1,
e_e000015,2304290003,1,0,0,1,2,2018121515,스타벅스,서울 광진구 천호대로 676,,2000008,1121510300,4/29/23 19:55,1,13500,DCF돌체라떼;딸기요거트,,스타벅스 아차산역,서울 광진구 천호대로 676,
e_e000015,2304300001,1,0,0,1,2,7930301247,명륜진사갈비 중곡점,서울 광진구 용마산로 110,서울 광진구 중곡동 21-11,3005028,1121510100,4/30/23 14:13,1,56700,성인무한리필;된장찌개,,명륜 진사갈비 서울 중곡점,서울 광진구 용마산로 110,
e_e000015,2304300002,6,0,0,1,2,4071240002,엔젤코인노래연습장(건대점),경기 성남시 분당구 서현로180번길 13,경기 성남시 분당구 서현동 254-5,4340224,4113510500,4/30/23 14:53,1,3000,,,에인절 코인 노래연습장 건대점,서울 광진구 동일로22길 115,
e_e000015,2304300003,6,1,1,0,2,,코지엠 Fun City,동일로 22길 81 1층,,,,,3,6000,,1121510700,코지에 FunCity,서울 광진구 동일로22길 81,
e_e000015,2304300004,3,0,0,1,2,3503400424,엑스크라임,서울 광진구 아차산로29길 38,서울 광진구 화양동 9-47,4112316,1121510700,4/30/23 16:09,1,80000,,,엑스 클라임 건대점,서울 광진구 아차산로29길 38,
e_e000015,2304300005,1,0,0,1,2,6904300606,아웃닭건대점,서울 광진구 동일로22길 51,서울 광진구 화양동 46-55,4112197,1121510700,4/30/23 18:54,1,55800,순살후라이드;튀김모듬,,아웃 닭 건대점,서울 광진구 동일로22길 51,
e_e000015,2304300006,1,0,0,0,2,,서피동파,대명길 21-5,,,,,1,62000,,1111016900,서피 동파,서울 종로구 대명길 21-5,
e_e000015,2304300007,6,0,0,0,2,,에코코인노래연습장,대명길 40 지하1층,,,,,3,4000,,1111016900,에코 코인 노래연습장,서울 종로구 대명길 40,
e_e000015,2305010002,1,0,0,1,2,4367500037,합정옥,서울 마포구 양화로1길 21,서울 마포구 합정동 392-3,4139426,1144012200,2005-01-23 14:25,1,24000,,,합정옥,서울 마포구 양화로1길 21,
e_e000015,2305010003,1,0,0,1,2,,,서울 종로구 북촌로5가길 8-11,서울 종로구 화동 102-1,4100111,1111014300,,1,13000,,,동양 방앗간,서울 종로구 자하문로40길 77,
e_e000015,2305010004,1,1,1,1,2,1630202943,북촌 아이스크림,서울 종로구 북촌로5길 6,,4100112,1111014700,2005-01-23 16:10,1,2400,더블비얀코;빵빠레 초코,,북촌 한옥마을,서울 종로구 북촌로 53,
e_e000015,2305010007,1,0,0,1,2,,앤티앤스,서울 서초구 신반포로 176,,3121017,1165010700,2005-01-23 20:01,1,5200,,,센트럴시티터미널(호남),서울 서초구 신반포로 176,
e_e000016,2304290002,1,0,0,1,1,2348501856,현대프리미엄 아울렛,경기 김포시 고촌읍 아라육로152번길 100,,4427674,4157025325,4/29/23 17:04,1,5300,에그타르트;비스켓 슈,,현대 프리미엄 아울렛 김포점,경기 김포시 고촌읍 아라육로152번길 100,
e_e000016,2304290002,1,0,0,2,1,2348501856,한무쇼핑(주)김포점,경기 김포시 고촌읍 아라육로152번길 100,,4427674,4157025325,4/29/23 16:56,1,6000,바닐라라떼(COLD),,현대 프리미엄 아울렛 김포점,경기 김포시 고촌읍 아라육로152번길 100,
e_e000016,2304290002,2,1,1,1,1,1028144827,현대프리미엄아울렛,경기 김포시 고촌읍 아라육로152번길 100,,4427674,4157025325,4/29/23 16:33,1,99920,언더아머(코리아),,현대 프리미엄 아울렛 김포점,경기 김포시 고촌읍 아라육로152번길 100,
e_e000016,2304290003,2,0,0,1,1,1098537306,롯데쇼핑(주) 롯데마트 ,서울 강서구 하늘길 38,,4145490,1150010900,4/29/23 18:03,1,24080,팔도 비빔면;트리벨리 파프리카;광어 물회;오이맛 고추,,롯데몰 김포공항점,서울 강서구 하늘길 지하 77,
e_e000018,2304290003,1,0,0,1,3,6166695050,미소야 일산화정점,경기 고양시 덕양구 화중로 32-31,경기 고양시 덕양구 화정동 1000-4,3192088,4128112300,4/29/23 12:55,1,34000,냉모밀;사누끼우동돈카츠정식;로스카츠;미니우동,,미소야 일산 화정점,경기 고양시 덕양구 화중로 32-31,
e_e000018,2304290003,1,0,0,2,3,6166695050,미소야 일산화정점,경기 고양시 덕양구 화중로 32-31,경기 고양시 덕양구 화정동 1000-4,3192088,4128112300,4/29/23 13:30,1,14500,카츠모밀알밥정식;미니우동,,미소야 일산 화정점,경기 고양시 덕양구 화중로 32-31,
e_e000018,2304290004,3,0,0,1,3,6858200054,고양어린이박물관,경기 고양시 덕양구 화중로 26,경기 고양시 덕양구 화정동 1003,3192088,4128112300,4/29/23 14:00,1,10000,관람권,,고양어린이 박물관,경기 고양시 덕양구 화중로 26,
e_e000020,2304290002,1,0,0,1,1,2808800943,(주)본가신숙희진골막국수,경기 가평군 상면 청군로 628,,3213060,4182033024,4/29/23 14:37,1,47000,편육(소);막국수(곱),,본가신숙희 진골막국수,경기 가평군 상면 청군로 628,
e_e000020,2304290003,2,0,0,1,1,1322218809,정원가게(Gardenshop),경기 가평군 상면 수목원로 435,경기 가평군 상면 행현리 614-3,3216056,4182033023,4/29/23 16:37,1,14000,Breathe Better EA,,아침고요 수목원,경기 가평군 상면 수목원로 432,
e_e000020,2304290003,2,3,3,2,1,,가평양떼목장,경기 가평군 설악면 유명로 1209,경기 가평군 설악면 천안리 861,3216059,4182031034,4/28/23 0:00,1,15000,건초구매,,아침고요 수목원,경기 가평군 상면 수목원로 432,
e_e000020,2304290004,1,0,0,1,1,4104800378,나무아래오후 2호점,경기 가평군 상면 수목원로 204,경기 가평군 상면 행현리 458,3216056,4182033023,4/29/23 17:06,1,23300,퍼지 브라우니;플랫화이트;오지 카푸치노,,나무 아래 오후 N,경기 가평군 상면 수목원로 204,
e_e000020,2304290006,2,0,0,1,1,1328205536,가평군농협하나로마트 설악점,경기 가평군 설악면 신천중앙로 112,,3216028,4182031021,4/29/23 20:51,1,11350,농협 우리샘물수;팔도왕뚜껑;새우탕큰사발;가평잣생막걸리;황토방전기구이,,가평군 농협 하나로마트 설악점,경기 가평군 설악면 신천중앙로 112,
e_e000020,2304300001,1,0,0,1,1,1322565211,연청국장,경기 가평군 설악면 한서로 30,경기 가평군 설악면 신천리 150-3,3000143,4182031021,4/30/23 11:55,1,19000,,,연청 국장,경기 가평군 설악면 한서로 30,
e_e000020,2304300002,3,0,0,1,1,7062301218,가평양떼목장,경기 가평군 설악면 유명로 1209,경기 가평군 설악면 천안리 861,3216059,4182031034,4/30/23 12:31,3,15000,입장권 건초체험-1인권,,가평 양떼목장,경기 가평군 설악면 유명로 1211-29,
e_e000020,2304300004,1,0,0,1,1,4941500247,카페아우라,경기 가평군 설악면 유명로 2312,,3216059,4182031023,4/30/23 15:40,1,22000,시오 앙버터;밀크티;아메리카노,,카페 아우라,경기 가평군 설악면 유명로 2312,
e_e000021,2304290002,1,1,1,1,2,6617000211,남도사골순대국,경기 화성시 남양읍 시청로32번길 3,경기 화성시 남양읍 남양리 2290-1,4853915,4159026221,4/29/23 13:30,1,33000,,,남도 사골 순댓국 본점,경기 화성시 남양읍 시청로32번길 3,
e_e000021,2304290003,1,0,0,1,2,2018121515,스타벅스,경기 화성시 남양읍 시청로32번길 6,경기 화성시 남양읍 남양리 2283,4853915,4159026221,4/29/23 13:46,1,16800,얼 그레이 케이크;G)바질 레몬 B;자일리톨 캔디 레몬,,스타벅스 화성 남양 DT점,경기 화성시 남양읍 시청로32번길 6,
e_e000021,2304290005,1,0,0,1,2,,,경기 화성시 남양읍 역골동로 9-7,경기 화성시 남양읍 남양리 2063-8,3210079,4159026221,,1,0,,,마시다 초밥 이자카야,경기 화성시 남양읍 역골동로 9-7,
e_e000021,2304290006,6,1,1,0,2,,쭌코인노래연습장,역골로 17,,,,,3,3000,,4159026200,준코인 노래연습장,경기 화성시 남양읍 역골로 17,
e_e000021,2304300001,1,0,0,1,2,2741100913,머슴고기,경기 화성시 남양읍 역골동로 5-16,경기 화성시 남양읍 남양리 2063-15,3210079,4159026221,4/30/23 13:22,1,49000,,,머슴 고기 화성 시청 본점,경기 화성시 남양읍 역골동로 5-16,
e_e000021,2304300002,1,0,0,1,2,1742201239,티카페차희,경기 화성시 남양읍 홍난파길79번길 73,,4431368,4159026225,4/30/23 13:42,1,18300,레드히비소다;모과;초코프레첼,,티 카페 차희,경기 화성시 남양읍 홍난파길79번길 73,
e_e000022,2304290002,1,0,0,1,2,1123919326,향유,경기 포천시 이동면 성장로 1287-13,,3213020,4165038021,4/29/23 14:19,1,91000,,,향유 갈비,경기 포천시 이동면 성장로 1287-13,
e_e000022,2304290002,1,0,0,2,2,1123919326,향유,경기 포천시 이동면 성장로 1287-13,,3213020,4165038021,,3,91000,이동갈비;물냉면;된장찌개;공기밥,,향유 갈비,경기 포천시 이동면 성장로 1287-13,
e_e000022,2304290003,3,0,0,1,2,1271187351,허브아일랜드,경기 포천시 신북면 청신로947번길 35,,4439696,4165034029,4/29/23 16:17,1,18000,대인 입장권,,허브아일랜드,경기 포천시 신북면 청신로947번길 35,
e_e000023,2304290002,3,2,2,1,3,,쿨룩,,,,,4/29/23 10:50,1,0,,,서울 시티투어버스,서울 중구 세종대로 135-7,
e_e000023,2304290003,1,0,0,1,3,8558601567,(주)나주소나주곰탕,서울 종로구 새문안로 87-1,,3005004,1111012000,4/29/23 13:19,1,27000,,,나주 소 나주곰탕 경복궁점,서울 종로구 자하문로2길 8,
e_e000023,2304290005,1,0,0,1,3,2018121515,스타벅스,서울 종로구 세종대로 167,서울 종로구 세종로 185-2,2005001,1111011900,4/29/23 14:22,3,16300,G)망고바나나B;G)카페라떼;생크림카스텔라,,스타벅스 광화문점,서울 종로구 세종대로 167,
e_e000023,2304290006,3,0,0,0,3,,경복궁,사직로161 경복궁,,,,,3,6000,,1111011500,경복궁,서울 종로구 사직로 161,
e_e000025,2304300003,1,0,0,1,3,1371779976,꼬꼬오리주물럭,경기 김포시 양촌읍 흥신로239번길 49,,4427636,4157025628,4/30/23 12:28,1,38000,,,꼬꼬 오리주물럭,경기 김포시 양촌읍 흥신로239번길 49,
e_e000025,2304300004,1,0,0,1,3,6541401763,왕가탕후루 김포라베니체점,경기 김포시 김포한강2로23번길 74,경기 김포시 장기동 2026-5,4427667,4157010400,4/30/23 14:53,1,6000,딸기;애플포도,,캐널시티,경기 김포시 김포한강2로 41,
e_e000025,2304300005,1,0,0,1,3,1308631958,(주)엘컴즈 포지티브스페이스566,경기 김포시 검단로 910,경기 김포시 감정동 566,3000070,4157010500,4/30/23 15:42,1,21600,(ICE)아메리카노;(ICE)초코라떼,,포지티브 스페이스 566,경기 김포시 검단로 910,
e_e000037,2304300003,1,0,0,1,1,2400700761,오서방네조개찜,경기 광명시 범안로 1035,경기 광명시 하안동 651-1,3000027,4121010300,4/30/23 20:56,1,42000,공깃밥;모둠조개(소);샤브샤브,,오서방네 조개찜,경기 광명시 범안로 1035,
e_e000037,2304300004,1,0,0,1,1,,카페가우디,경기 광명시 소하로109번길 8,경기 광명시 소하동 1337-7,4361179,4121010400,4/30/23 21:18,1,10000,생크림 소금빵;아메리카노 ICE;우유,,카페 가우디,경기 광명시 소하로109번길 8,
e_e000038,2304280002,1,0,0,1,2,6260101579,가인,서울 금천구 독산로44길 61,서울 금천구 시흥동 793-1,4151101,1154510300,4/28/23 17:28,1,12000,아메리카노 벤티;핑크 엘더 플라워;쿠키,,가인,서울 금천구 독산로44길 61,
e_e000038,2304280003,1,0,0,1,2,7865200705,동백정,경기 화성시 팔탄면 해창길 21,,4431345,4159036036,4/28/23 18:54,1,26000,,,동백정 팔탄점,경기 화성시 팔탄면 해창길 21,
e_e000038,2304280009,1,0,0,1,2,3100977700,GS25 ,경기 화성시 팔탄면 버들로 1600,경기 화성시 팔탄면 월문리 245-3,3210138,4159036032,4/28/23 19:16,1,22400,라벨인절미빙수;몬스터크랩;기린이치방;하이네켄캔;클라우드캔,,호텔 더 메이,경기 화성시 팔탄면 버들로1597번길 14-13,
e_e000038,2304290002,3,1,1,1,2,1078752095,닥터스킨코리아,경기 화성시 팔탄면 버들로1597번길 5,경기 화성시 팔탄면 월문리 235-14,4430548,4159036032,4/29/23 12:28,1,20000,남성대인;여성대인,,월문온천,경기 화성시 팔탄면 버들로1597번길 5,
e_e000038,2304290003,1,0,0,1,2,2071481391,한우강국,경기 화성시 팔탄면 3.1만세로 792,경기 화성시 팔탄면 매곡리 197-2,3210002,4159036035,4/29/23 13:24,1,24000,갈비탕;육회비빔밥,,한우 강국,경기 화성시 팔탄면 3.1만세로 792,
e_e000038,2304290004,1,0,0,1,2,2108178123,더포레 카페,경기 화성시 향남읍 두렁바위길 49-13,,4430343,4159025923,4/29/23 13:50,1,32100,아아 ice아메리카;꽃소금라떼ice;크림치즈 타르트;밤빵.고구마빵,,더 포레 베이커리,경기 화성시 향남읍 두렁바위길 49-13,
e_e000038,2304290005,2,0,0,1,2,2688500660,주식회사 엠에이치엔코 모던 HDC아이파크몰(주),서울 용산구 한강대로23길 55,,4106418,1117012800,4/29/23 16:41,1,48100,모던하우스 생활용품,,모던하우스 용산 아이파크몰점,서울 용산구 한강대로23길 55,
e_e000039,2304290003,1,0,0,1,2,1298131346,서울하이패스센터쉼터,경기 성남시 분당구 대왕판교로 294,경기 성남시 분당구 궁내동 257-2,3180005,4113511200,4/29/23 15:00,1,7500,떡라면;부산오뎅(2꼬치),,SK엔크린 서울 하이패스센터 LPG 충전소,경기 성남시 분당구 대왕판교로 294,
e_e000039,2304290004,3,1,1,0,2,,에버랜드,에버랜드로 199,,,,,4,83000,자유이용권,4146125000,에버랜드 매표소,경기 용인시 처인구 포곡읍 에버랜드로 199,
e_e000039,2304290009,1,0,0,1,2,3248501843,(RED)포메인레드에버랜드점,경기 용인시 처인구 포곡읍 에버랜드로 199,,3203081,4146125027,4/29/23 20:33,1,26000,포메인 쌀국수(S);포메인 쌀국수(L),,포메인 에버랜드 직영점,경기 용인시 처인구 포곡읍 에버랜드로 199,
